gamesPlayed,averageTDError,weightDelta,weightMean,weightStdDev,weightMaxAbs,weightNearZero,weightLarge
1000, 0.03871585, 0.41061488, 0.002413651, 0.101649314, 0.42553315, 617, 0
2000, 0.034774724, 0.24357851, 0.0023966564, 0.10164058, 0.43682632, 620, 0
3000, 0.03304088, 0.18539295, 0.0023650296, 0.101658866, 0.5202971, 618, 0
4000, 0.03282688, 0.14793363, 0.002342957, 0.1017091, 0.6023758, 620, 0
5000, 0.032954283, 0.1327845, 0.0023222526, 0.10177377, 0.67385375, 617, 0
6000, 0.03283855, 0.115254596, 0.0023001574, 0.101843014, 0.73969823, 617, 0
7000, 0.0329065, 0.1063363, 0.0022926948, 0.1019407, 0.79993075, 617, 0
8000, 0.033776462, 0.10183311, 0.0022740343, 0.102034956, 0.860206, 618, 0
9000, 0.03393799, 0.094148725, 0.002260359, 0.10213682, 0.9147921, 618, 0
10000, 0.034193307, 0.09410978, 0.0022457219, 0.10224875, 0.96870977, 619, 0
11000, 0.03484039, 0.09371153, 0.002235056, 0.10238047, 1.0259411, 618, 0
12000, 0.034401253, 0.09392437, 0.0022242581, 0.102521524, 1.0890311, 618, 0
13000, 0.034889504, 0.09265159, 0.0022044373, 0.102642454, 1.1478418, 619, 0
14000, 0.035318524, 0.08506157, 0.002190787, 0.1027667, 1.1984646, 617, 0
15000, 0.035266664, 0.08622991, 0.0021748971, 0.10290514, 1.2545382, 618, 0
16000, 0.035316784, 0.08471045, 0.002157123, 0.10303608, 1.3068401, 619, 0
17000, 0.035651118, 0.07990071, 0.0021433877, 0.103171416, 1.3563143, 619, 0
18000, 0.03638549, 0.07914509, 0.0021216911, 0.10328064, 1.3951757, 618, 0
19000, 0.036379956, 0.077393904, 0.0021082594, 0.10340992, 1.4415959, 618, 0
20000, 0.036498286, 0.07925899, 0.0020892478, 0.103534855, 1.4881396, 618, 0
21000, 0.03692999, 0.077491455, 0.0020716183, 0.10364407, 1.5270149, 618, 0
22000, 0.036693126, 0.071573466, 0.0020633743, 0.10376863, 1.5631423, 618, 0
23000, 0.03691426, 0.0779441, 0.00204706, 0.10389219, 1.6077725, 619, 0
24000, 0.03697229, 0.08533053, 0.0020281277, 0.104019165, 1.6494612, 618, 0
25000, 0.037487593, 0.0812065, 0.0020088914, 0.10413204, 1.6865245, 618, 0
26000, 0.037747175, 0.07638856, 0.0019998462, 0.10424956, 1.7212967, 618, 0
27000, 0.038253028, 0.08104943, 0.0019741214, 0.10434986, 1.7506586, 618, 0
28000, 0.03839609, 0.07707381, 0.001953961, 0.104447104, 1.7777301, 618, 0
29000, 0.03856051, 0.07752066, 0.0019344778, 0.10453818, 1.8019564, 618, 0
30000, 0.039032165, 0.07637156, 0.001914904, 0.10463947, 1.8225306, 619, 0
31000, 0.038893346, 0.07130026, 0.0019073578, 0.10475387, 1.8446327, 620, 0
32000, 0.039537344, 0.06879669, 0.0018927368, 0.10485418, 1.861377, 620, 0
33000, 0.039601427, 0.07076129, 0.0018780241, 0.10494955, 1.8776913, 618, 0
34000, 0.04030218, 0.0719903, 0.0018580853, 0.105038345, 1.8877785, 618, 0
35000, 0.039721046, 0.066626415, 0.001847477, 0.105145425, 1.9006761, 618, 0
36000, 0.04013432, 0.06810436, 0.001827921, 0.10524439, 1.9117774, 618, 0
37000, 0.040074524, 0.059660178, 0.0018162965, 0.1053412, 1.9251428, 618, 0
38000, 0.039623216, 0.06557956, 0.0017993903, 0.105441615, 1.9353771, 619, 0
39000, 0.040194787, 0.055898163, 0.0017920602, 0.105531186, 1.9394345, 619, 0
40000, 0.040355105, 0.06224455, 0.001777866, 0.1056282, 1.948548, 618, 0
41000, 0.040015627, 0.06516883, 0.0017585665, 0.10572213, 1.956738, 617, 0
42000, 0.040126935, 0.05278053, 0.0017524359, 0.10580499, 1.9602549, 618, 0
43000, 0.039668445, 0.058450382, 0.0017377713, 0.10590638, 1.9713125, 618, 0
44000, 0.04057469, 0.057403166, 0.0017266145, 0.10599791, 1.9762596, 618, 0
45000, 0.039466195, 0.05506788, 0.0017147976, 0.10609799, 1.9842434, 617, 0
46000, 0.039671317, 0.059029967, 0.0017024173, 0.10617757, 1.9857467, 617, 0
47000, 0.03969533, 0.056839325, 0.0016913516, 0.106270134, 1.9952289, 618, 0
48000, 0.039669905, 0.06452006, 0.001668981, 0.10635412, 2.002174, 618, 0
49000, 0.039504312, 0.055753384, 0.0016674962, 0.10643387, 2.00253, 617, 0
50000, 0.038619258, 0.06743981, 0.0016460754, 0.10651998, 2.0105803, 617, 0
51000, 0.038701367, 0.057061624, 0.0016389056, 0.10660364, 2.0160027, 617, 0
52000, 0.038930796, 0.06490956, 0.0016180169, 0.10667378, 2.0226119, 617, 0
53000, 0.038793508, 0.05524601, 0.0016107426, 0.106743224, 2.0253272, 617, 0
54000, 0.039005388, 0.05916089, 0.0015942197, 0.106789574, 2.0252438, 617, 0
55000, 0.038301222, 0.060127255, 0.0015788431, 0.10685263, 2.0308607, 619, 0
56000, 0.03851729, 0.05825234, 0.0015626252, 0.10691078, 2.0375144, 618, 0
57000, 0.038956054, 0.062110428, 0.0015421996, 0.106961615, 2.0419796, 618, 0
58000, 0.038937893, 0.045278892, 0.0015363675, 0.10700754, 2.0448272, 618, 0
59000, 0.03924183, 0.052236874, 0.0015186846, 0.10705018, 2.049129, 618, 0
60000, 0.03916827, 0.051936347, 0.001510255, 0.10708403, 2.0500777, 617, 0
61000, 0.03922087, 0.048126742, 0.0014985944, 0.107110016, 2.0492015, 617, 0
62000, 0.039156586, 0.045639195, 0.0014864485, 0.107148856, 2.0549703, 617, 0
63000, 0.03891991, 0.054997686, 0.0014646115, 0.10718958, 2.0608106, 618, 0
64000, 0.039365787, 0.04223563, 0.0014520938, 0.10723259, 2.0662396, 619, 0
65000, 0.039073456, 0.044959597, 0.0014390798, 0.10727658, 2.0726147, 618, 0
66000, 0.039856587, 0.043938756, 0.0014237723, 0.10732117, 2.0785758, 617, 0
67000, 0.03992521, 0.04621109, 0.0014158582, 0.1073614, 2.0810568, 617, 0
68000, 0.04018052, 0.041891623, 0.0014074213, 0.10738313, 2.0811272, 617, 0
69000, 0.039483584, 0.047537126, 0.0014013791, 0.10744203, 2.0884798, 618, 0
70000, 0.040019188, 0.04363173, 0.0013916807, 0.1074721, 2.0909889, 618, 0
71000, 0.03979207, 0.0520808, 0.0013761036, 0.107515596, 2.0974448, 619, 0
72000, 0.040934958, 0.049362827, 0.0013627656, 0.107552156, 2.0993583, 619, 0
73000, 0.040822543, 0.04818897, 0.0013544301, 0.107591294, 2.1022558, 618, 0
74000, 0.040617306, 0.04499637, 0.0013461326, 0.1076261, 2.104998, 618, 0
75000, 0.04088501, 0.04210644, 0.0013421794, 0.10767836, 2.108685, 618, 0
76000, 0.04076533, 0.056747966, 0.0013222062, 0.10772127, 2.1148095, 618, 0
77000, 0.040890753, 0.05208516, 0.001327406, 0.107779585, 2.1172392, 617, 0
78000, 0.041167293, 0.05441146, 0.0013138787, 0.1078187, 2.121236, 618, 0
79000, 0.041249577, 0.04704739, 0.0013063105, 0.10786366, 2.121516, 618, 0
80000, 0.041334435, 0.046223044, 0.0013031985, 0.10791275, 2.1226377, 617, 0
81000, 0.041528124, 0.04579, 0.0012967455, 0.1079512, 2.1232114, 617, 0
82000, 0.04153786, 0.04678243, 0.0012961747, 0.107979774, 2.1183622, 617, 0
83000, 0.04162041, 0.04392553, 0.0012956719, 0.108026944, 2.119613, 619, 0
84000, 0.04153901, 0.051024005, 0.0012828577, 0.10809203, 2.1271787, 619, 0
85000, 0.040846404, 0.04498691, 0.0012733263, 0.10813992, 2.1303215, 619, 0
86000, 0.041599415, 0.044767886, 0.0012661129, 0.10819472, 2.1327677, 619, 0
87000, 0.041041516, 0.044083666, 0.0012605324, 0.108240515, 2.134083, 618, 0
88000, 0.041528724, 0.051934153, 0.0012724506, 0.1082658, 2.1266365, 617, 0
89000, 0.040942963, 0.04931416, 0.0012588976, 0.10830545, 2.1283789, 618, 0
90000, 0.040771298, 0.040915962, 0.0012631076, 0.108351454, 2.128317, 619, 0
91000, 0.041319538, 0.045998875, 0.0012551002, 0.108372696, 2.124032, 617, 0
92000, 0.041165356, 0.04093681, 0.0012593465, 0.108406305, 2.1214705, 617, 0
93000, 0.040696185, 0.039337464, 0.0012550533, 0.10845209, 2.1255074, 617, 0
94000, 0.04126464, 0.049753718, 0.0012431687, 0.10849141, 2.1242127, 619, 0
95000, 0.040575255, 0.03999622, 0.0012446488, 0.10852841, 2.1215568, 619, 0
96000, 0.04108121, 0.039914135, 0.0012428057, 0.108568236, 2.120931, 619, 0
97000, 0.04096438, 0.039050654, 0.0012492461, 0.10859445, 2.1175814, 618, 0
98000, 0.040851817, 0.050738595, 0.0012442019, 0.10860205, 2.108396, 618, 0
99000, 0.041833002, 0.049035646, 0.0012504093, 0.108617485, 2.0997705, 618, 0
100000, 0.04101814, 0.047996614, 0.0012556709, 0.10862933, 2.0929248, 619, 0
101000, 0.04031986, 0.049909137, 0.0012674797, 0.108616896, 2.0821815, 618, 0
102000, 0.040475458, 0.06028047, 0.0012648454, 0.108620666, 2.070203, 618, 0
103000, 0.04057851, 0.060330886, 0.0012793461, 0.10861526, 2.0570467, 617, 0
104000, 0.03920052, 0.0673319, 0.0012768727, 0.108655274, 2.0513837, 617, 0
105000, 0.039747037, 0.06058596, 0.0012803342, 0.10865131, 2.0402203, 617, 0
106000, 0.039784074, 0.05621661, 0.0012868497, 0.10866101, 2.0313547, 617, 0
107000, 0.038538296, 0.054818317, 0.0012889664, 0.108684145, 2.0211782, 617, 0
108000, 0.038660828, 0.054965235, 0.0012858324, 0.10868992, 2.0130446, 617, 0
109000, 0.038872022, 0.055897716, 0.0012916343, 0.10870242, 2.003081, 618, 0
110000, 0.038396426, 0.064209566, 0.0012883332, 0.108720206, 1.9941863, 618, 0
111000, 0.03882975, 0.059158165, 0.0012931672, 0.10871736, 1.9835713, 618, 0
112000, 0.03832862, 0.055545073, 0.001292716, 0.10872167, 1.9766046, 617, 0
113000, 0.037959065, 0.0504748, 0.00128798, 0.10873272, 1.9721606, 617, 0
114000, 0.037414566, 0.05224026, 0.0012916205, 0.10874114, 1.9651439, 619, 0
115000, 0.03746108, 0.060503177, 0.00128536, 0.10874737, 1.9575982, 618, 0
116000, 0.038072206, 0.046573415, 0.0012928456, 0.10872723, 1.9454831, 617, 0
117000, 0.036671713, 0.057016622, 0.0012826113, 0.10875072, 1.9446504, 617, 0
118000, 0.038204838, 0.050209794, 0.0012828441, 0.10873755, 1.9376544, 617, 0
119000, 0.037613858, 0.05958014, 0.0012650401, 0.1087351, 1.9345003, 619, 0
120000, 0.03725842, 0.04513395, 0.0012666192, 0.108723894, 1.9301354, 619, 0
121000, 0.037983034, 0.04708479, 0.0012715854, 0.108693026, 1.9201133, 619, 0
122000, 0.03698816, 0.057409845, 0.0012628158, 0.10869566, 1.9191781, 618, 0
123000, 0.037386026, 0.041366324, 0.0012626239, 0.108674586, 1.9122653, 618, 0
124000, 0.037305232, 0.047608934, 0.0012563244, 0.10865025, 1.9045441, 619, 0
125000, 0.037857946, 0.040714424, 0.0012526668, 0.108657345, 1.9018486, 620, 0
126000, 0.03761863, 0.053279635, 0.0012413926, 0.10866023, 1.9084356, 620, 0
127000, 0.03758338, 0.0519142, 0.0012353712, 0.10863975, 1.9108256, 619, 0
128000, 0.038184896, 0.047578625, 0.0012443312, 0.108620524, 1.9090911, 619, 0
129000, 0.037885647, 0.053655233, 0.0012361918, 0.108611874, 1.9104928, 620, 0
130000, 0.038907014, 0.053395037, 0.0012328522, 0.108591594, 1.9086108, 619, 0
131000, 0.038260523, 0.049145307, 0.0012362405, 0.10857571, 1.9064423, 619, 0
132000, 0.038003676, 0.05303497, 0.0012266262, 0.10857418, 1.9126183, 619, 0
133000, 0.03920599, 0.04388638, 0.0012258188, 0.10857192, 1.9189763, 619, 0
134000, 0.038143266, 0.048129756, 0.0012333413, 0.10855719, 1.9204592, 619, 0
135000, 0.038252655, 0.056969192, 0.0012268735, 0.10854458, 1.9194323, 619, 0
136000, 0.03855331, 0.045339406, 0.0012346944, 0.10853331, 1.9216385, 619, 0
137000, 0.039005086, 0.0542969, 0.0012287335, 0.10851129, 1.9178253, 618, 0
138000, 0.038460717, 0.04709048, 0.0012423759, 0.10848962, 1.9129273, 619, 0
139000, 0.038389236, 0.047111288, 0.0012436897, 0.10845945, 1.9095088, 620, 0
140000, 0.037978426, 0.05117983, 0.0012440283, 0.10844663, 1.9108118, 620, 0
141000, 0.03891182, 0.047419548, 0.0012444666, 0.10842403, 1.9057965, 618, 0
142000, 0.038281497, 0.046600845, 0.0012473826, 0.10839442, 1.9000392, 617, 0
143000, 0.038641237, 0.048559796, 0.0012570262, 0.10836082, 1.8892279, 618, 0
144000, 0.03910706, 0.06132017, 0.0012466114, 0.10834597, 1.8847903, 618, 0
145000, 0.03863797, 0.04834878, 0.0012489625, 0.10834765, 1.886438, 619, 0
146000, 0.03941084, 0.046799947, 0.0012502897, 0.10831829, 1.8795229, 619, 0
147000, 0.038923193, 0.04802676, 0.0012528615, 0.108301856, 1.8751708, 619, 0
148000, 0.039043933, 0.046022568, 0.0012607655, 0.10827153, 1.8684088, 619, 0
149000, 0.038104486, 0.051353313, 0.0012696758, 0.10824441, 1.8595358, 620, 0
150000, 0.03820768, 0.049161617, 0.0012659087, 0.108228505, 1.8549862, 619, 0
151000, 0.03787282, 0.04517878, 0.0012726361, 0.10820558, 1.8453984, 619, 0
152000, 0.03822366, 0.041491307, 0.0012746913, 0.10819401, 1.8389499, 619, 0
153000, 0.037967004, 0.051775794, 0.0012767558, 0.108171135, 1.8280139, 618, 0
154000, 0.037812423, 0.040544678, 0.0012840678, 0.10814208, 1.8162073, 618, 0
155000, 0.036560338, 0.03756536, 0.0012919318, 0.10811307, 1.8044297, 618, 0
156000, 0.036950063, 0.0339665, 0.001296573, 0.10808175, 1.7899547, 619, 0
157000, 0.037019294, 0.05609572, 0.0012979613, 0.10804885, 1.7761154, 619, 0
158000, 0.037310675, 0.04321634, 0.0012954815, 0.10802861, 1.7692893, 619, 0
159000, 0.037840683, 0.047266144, 0.0013043623, 0.10799402, 1.7682629, 619, 0
160000, 0.036725644, 0.046754923, 0.0013060468, 0.10797783, 1.7695366, 617, 0
161000, 0.03806505, 0.04074145, 0.0013108742, 0.10794693, 1.7685642, 618, 0
162000, 0.036913488, 0.045867253, 0.0013075464, 0.10793067, 1.7692033, 618, 0
163000, 0.036985654, 0.042162374, 0.0013077453, 0.107915334, 1.7684078, 618, 0
164000, 0.03672879, 0.043075625, 0.001314027, 0.10788835, 1.7672168, 618, 0
165000, 0.036323402, 0.039442554, 0.001315061, 0.10786976, 1.7675254, 617, 0
166000, 0.036234885, 0.036633134, 0.0013092757, 0.10786957, 1.7666013, 617, 0
167000, 0.036977135, 0.03956555, 0.001304603, 0.10785003, 1.766812, 617, 0
168000, 0.036032356, 0.030543294, 0.0013037189, 0.10784936, 1.7660408, 617, 0
169000, 0.0360233, 0.03303338, 0.0012959577, 0.10785655, 1.7660822, 617, 0
170000, 0.036215704, 0.033552323, 0.0012868884, 0.10785484, 1.7663838, 618, 0
171000, 0.03628816, 0.03316439, 0.0012881492, 0.10784404, 1.7663907, 618, 0
172000, 0.037569717, 0.04091693, 0.0012754436, 0.10783514, 1.7662992, 618, 0
173000, 0.03691955, 0.031275433, 0.0012739153, 0.10783399, 1.7667919, 618, 0
174000, 0.036824606, 0.044974253, 0.0012579078, 0.10785373, 1.7679145, 618, 0
175000, 0.036576807, 0.037147902, 0.0012572056, 0.10786244, 1.767989, 617, 0
176000, 0.036121704, 0.056851164, 0.0012355502, 0.10790123, 1.7679732, 617, 0
177000, 0.036520377, 0.043520026, 0.0012347462, 0.10792026, 1.7687691, 617, 0
178000, 0.03680597, 0.04251183, 0.0012239652, 0.10793298, 1.7689284, 617, 0
179000, 0.036859527, 0.038165644, 0.0012162685, 0.10795872, 1.7699265, 617, 0
180000, 0.0376759, 0.047582462, 0.0012052247, 0.107984394, 1.7707576, 617, 0
181000, 0.03767652, 0.04860407, 0.0011924517, 0.10800954, 1.7713192, 617, 0
182000, 0.037133947, 0.04552765, 0.001198458, 0.10802234, 1.7721756, 618, 0
183000, 0.03761023, 0.060013972, 0.0011853655, 0.10804271, 1.77255, 618, 0
184000, 0.037242047, 0.05593363, 0.0011812696, 0.108070105, 1.7740705, 618, 0
185000, 0.037561957, 0.05489391, 0.0011779079, 0.10808432, 1.775534, 618, 0
186000, 0.03723163, 0.057516716, 0.0011758511, 0.10809696, 1.7761364, 617, 0
187000, 0.037339836, 0.07495457, 0.0011525127, 0.108114064, 1.7771655, 617, 0
188000, 0.03759153, 0.058616124, 0.0011563597, 0.10812405, 1.7784644, 618, 0
189000, 0.03705461, 0.060844753, 0.0011535167, 0.108146, 1.7794116, 619, 0
190000, 0.037316434, 0.06468, 0.0011543001, 0.108157985, 1.7806157, 620, 0
191000, 0.03678201, 0.069813795, 0.0011540421, 0.108155556, 1.781259, 619, 0
192000, 0.036691885, 0.06522849, 0.0011499762, 0.10815951, 1.7829878, 618, 0
193000, 0.037636753, 0.06842533, 0.0011485122, 0.108169526, 1.7840189, 617, 0
194000, 0.038531415, 0.070289165, 0.0011559008, 0.108163975, 1.7858083, 618, 0
195000, 0.038252816, 0.077454396, 0.001145419, 0.10818557, 1.7872663, 618, 0
196000, 0.038740247, 0.07092511, 0.001140188, 0.10819355, 1.7883028, 620, 0
197000, 0.03890604, 0.07177733, 0.0011332958, 0.10820542, 1.7893145, 618, 0
198000, 0.03960985, 0.08091371, 0.0011267383, 0.10819647, 1.7907411, 618, 0
199000, 0.039476648, 0.07450987, 0.0011212697, 0.10819011, 1.7914281, 618, 0
200000, 0.03964412, 0.06782502, 0.0011210121, 0.10820465, 1.793211, 618, 0
201000, 0.03952972, 0.068085015, 0.0011208985, 0.10820525, 1.7942069, 618, 0
202000, 0.040084377, 0.07482102, 0.0011052631, 0.10822171, 1.795204, 618, 0
203000, 0.039993197, 0.05958908, 0.0011120632, 0.10821823, 1.7960237, 618, 0
204000, 0.04022346, 0.0648779, 0.0011046408, 0.1082365, 1.7975719, 619, 0
205000, 0.040864937, 0.061084915, 0.0011053653, 0.10822389, 1.7987074, 619, 0
206000, 0.04068299, 0.050904408, 0.0011100859, 0.10821828, 1.7995222, 618, 0
207000, 0.041381832, 0.0536744, 0.001109934, 0.1081948, 1.7999866, 619, 0
208000, 0.041182984, 0.05212795, 0.0011080083, 0.10820536, 1.8011822, 618, 0
209000, 0.041029755, 0.052167624, 0.0011050479, 0.10820367, 1.8018495, 618, 0
210000, 0.041275185, 0.050022483, 0.0011003638, 0.108202085, 1.8028641, 618, 0
211000, 0.040382583, 0.046412643, 0.001112925, 0.108188406, 1.8034539, 618, 0
212000, 0.040237173, 0.053454854, 0.0010982897, 0.10820378, 1.8045413, 617, 0
213000, 0.040515825, 0.041916013, 0.0011048022, 0.1081996, 1.8047899, 617, 0
214000, 0.03969048, 0.04124063, 0.0010986087, 0.10820323, 1.8052555, 618, 0
215000, 0.039590064, 0.042027816, 0.0010877441, 0.108220264, 1.8063726, 618, 0
216000, 0.040068645, 0.042673443, 0.001080462, 0.108217984, 1.8067589, 618, 0
217000, 0.040087763, 0.041124765, 0.0010778145, 0.10820826, 1.8068914, 618, 0
218000, 0.04047462, 0.03592828, 0.0010743324, 0.10818702, 1.8068222, 617, 0
219000, 0.03945595, 0.04983761, 0.0010587187, 0.10818392, 1.8070065, 620, 0
220000, 0.040044118, 0.045025535, 0.0010627985, 0.10814434, 1.8074439, 619, 0
221000, 0.039795022, 0.039764833, 0.0010578773, 0.10810912, 1.8078206, 619, 0
222000, 0.040027466, 0.045304112, 0.0010526512, 0.108072706, 1.8079422, 619, 0
223000, 0.040096454, 0.04426322, 0.001052386, 0.108023494, 1.808461, 619, 0
224000, 0.039783586, 0.05389313, 0.0010418666, 0.10798444, 1.8079463, 617, 0
225000, 0.040478684, 0.050201364, 0.0010361489, 0.107937135, 1.8083309, 618, 0
226000, 0.04111723, 0.052775994, 0.0010352152, 0.107892774, 1.8091247, 618, 0
227000, 0.040382158, 0.051107768, 0.0010333264, 0.10784654, 1.8099395, 618, 0
228000, 0.040532235, 0.05505675, 0.0010275876, 0.107798226, 1.810239, 618, 0
229000, 0.040528603, 0.052339118, 0.0010323611, 0.107740745, 1.8105544, 618, 0
230000, 0.041334648, 0.06176775, 0.001023807, 0.10768213, 1.8118796, 619, 0
231000, 0.040681973, 0.053052362, 0.0010234751, 0.107635625, 1.8124871, 620, 0
232000, 0.04034416, 0.05667648, 0.0010260105, 0.10757235, 1.8136357, 619, 0
233000, 0.040634476, 0.06357159, 0.0010192753, 0.107524276, 1.814737, 618, 0
234000, 0.04078602, 0.06160391, 0.0010347968, 0.10745131, 1.8155353, 618, 0
235000, 0.040365126, 0.05716114, 0.0010313032, 0.10740321, 1.816847, 618, 0
236000, 0.040799167, 0.0600791, 0.001040549, 0.10733834, 1.81805, 618, 0
237000, 0.04048091, 0.05687167, 0.0010396693, 0.10730853, 1.8190993, 618, 0
238000, 0.040358234, 0.055972874, 0.0010465006, 0.10725803, 1.8198123, 619, 0
239000, 0.039637797, 0.058950484, 0.0010520197, 0.10720998, 1.8204942, 619, 0
240000, 0.040369343, 0.06535172, 0.0010573078, 0.10715595, 1.8213903, 618, 0
241000, 0.040139742, 0.059094645, 0.0010666462, 0.10711164, 1.8224306, 618, 0
242000, 0.04104555, 0.063174404, 0.0010707206, 0.10705895, 1.8233594, 618, 0
243000, 0.04092383, 0.06416041, 0.0010741841, 0.10701882, 1.8241742, 618, 0
244000, 0.04120044, 0.06709543, 0.0010815794, 0.106996395, 1.8255287, 619, 0
245000, 0.04124331, 0.06850937, 0.0010842342, 0.10695948, 1.8266836, 617, 0
246000, 0.041226372, 0.06239903, 0.0010868981, 0.10693682, 1.8274655, 617, 0
247000, 0.04108621, 0.06897301, 0.0011125219, 0.10690085, 1.8288628, 617, 0
248000, 0.040613506, 0.065360084, 0.0011085914, 0.106894575, 1.8303319, 617, 0
249000, 0.04093528, 0.06754979, 0.0011119111, 0.10689379, 1.8308429, 617, 0
250000, 0.041397724, 0.06282532, 0.0011233431, 0.10688483, 1.832098, 617, 0
251000, 0.04109953, 0.06391435, 0.0011275978, 0.10687662, 1.8333762, 617, 0
252000, 0.040677637, 0.061694596, 0.0011379974, 0.106864296, 1.834814, 617, 0
253000, 0.040245395, 0.05945683, 0.0011449795, 0.106873825, 1.8360608, 618, 0
254000, 0.040948953, 0.064434, 0.0011475558, 0.10688442, 1.8374454, 617, 0
255000, 0.041342445, 0.058791608, 0.0011522701, 0.10689175, 1.8388995, 618, 0
256000, 0.03976345, 0.058826417, 0.0011585566, 0.10692073, 1.8403285, 619, 0
257000, 0.040398814, 0.05610174, 0.001159997, 0.106954984, 1.8424222, 618, 0
258000, 0.04022593, 0.049657453, 0.00116265, 0.106987305, 1.8441225, 618, 0
259000, 0.04002072, 0.054791275, 0.0011694994, 0.1070101, 1.8458023, 617, 0
260000, 0.0399454, 0.04808212, 0.0011794997, 0.10703744, 1.8477066, 617, 0
261000, 0.04028967, 0.05019001, 0.0011802017, 0.10707489, 1.849674, 617, 0
262000, 0.040020034, 0.04740519, 0.0011776054, 0.107104085, 1.851395, 617, 0
263000, 0.03945791, 0.044513073, 0.0011887217, 0.10711941, 1.8536798, 617, 0
264000, 0.039771415, 0.0439888, 0.0011917913, 0.10714871, 1.856213, 617, 0
265000, 0.03974579, 0.043074783, 0.0011934495, 0.10718448, 1.8566664, 617, 0
266000, 0.03883488, 0.043481644, 0.0012041737, 0.10721334, 1.8588483, 617, 0
267000, 0.039380264, 0.04612079, 0.0012055307, 0.107243344, 1.8610485, 617, 0
268000, 0.04009573, 0.04551731, 0.0012076239, 0.10726432, 1.8635682, 617, 0
269000, 0.03872647, 0.037396263, 0.0012156947, 0.10728388, 1.8661718, 617, 0
270000, 0.038943894, 0.03988053, 0.0012134415, 0.10731626, 1.8678002, 618, 0
271000, 0.038210094, 0.0398245, 0.0012285378, 0.10732934, 1.8711814, 619, 0
272000, 0.03892617, 0.040220123, 0.0012220619, 0.10735228, 1.8736783, 618, 0
273000, 0.03806599, 0.0346213, 0.0012259247, 0.10738125, 1.8765547, 618, 0
274000, 0.03796196, 0.036497038, 0.0012377222, 0.10740887, 1.8789382, 618, 0
275000, 0.037698813, 0.030844605, 0.0012429829, 0.107436374, 1.8814597, 618, 0
276000, 0.038280066, 0.035920184, 0.001238539, 0.10746937, 1.8832896, 618, 0
277000, 0.03748643, 0.03312024, 0.0012446884, 0.10749715, 1.8847293, 617, 0
278000, 0.037054345, 0.030261625, 0.0012469752, 0.10750822, 1.886095, 617, 0
279000, 0.03834095, 0.037878163, 0.0012381353, 0.10754437, 1.8897905, 618, 0
280000, 0.03797851, 0.03737138, 0.0012574771, 0.10754707, 1.892036, 617, 0
281000, 0.038065333, 0.02919261, 0.0012552022, 0.10757686, 1.8938755, 618, 0
282000, 0.03798495, 0.032363392, 0.0012651287, 0.10757996, 1.8938942, 618, 0
283000, 0.03760412, 0.036087215, 0.0012582318, 0.10761893, 1.8942926, 618, 0
284000, 0.03740122, 0.032587692, 0.0012670831, 0.107624546, 1.8940732, 617, 0
285000, 0.03761244, 0.03514726, 0.0012664527, 0.10766246, 1.8938003, 618, 0
286000, 0.03765215, 0.03014681, 0.001260593, 0.107689045, 1.893046, 618, 0
287000, 0.037566233, 0.029554894, 0.0012732503, 0.10769014, 1.8948714, 618, 0
288000, 0.038782816, 0.03200688, 0.0012692831, 0.10772683, 1.8954854, 618, 0
289000, 0.03862221, 0.02882673, 0.001265075, 0.10775465, 1.8947376, 618, 0
290000, 0.03831444, 0.03389724, 0.0012793216, 0.10777009, 1.8959501, 618, 0
291000, 0.038299028, 0.036666643, 0.0012694937, 0.10781175, 1.8972973, 618, 0
292000, 0.037956942, 0.029380703, 0.001274576, 0.10782344, 1.897254, 618, 0
293000, 0.038373407, 0.033939525, 0.0012876127, 0.107833065, 1.8986506, 618, 0
294000, 0.038556762, 0.026321694, 0.0012943698, 0.107852876, 1.8997176, 618, 0
295000, 0.038844634, 0.030786078, 0.0012944182, 0.10788029, 1.9028134, 618, 0
296000, 0.03897424, 0.021682907, 0.0012981436, 0.10790452, 1.9043818, 618, 0
297000, 0.037919465, 0.027935699, 0.0012969242, 0.10793633, 1.9052067, 619, 0
298000, 0.038118772, 0.03710693, 0.0013080767, 0.10796416, 1.9083831, 619, 0
299000, 0.039074026, 0.0328685, 0.0013045621, 0.10801586, 1.911626, 619, 0
300000, 0.039479963, 0.028246755, 0.0013048186, 0.10806343, 1.9130534, 619, 0
301000, 0.03865583, 0.0309869, 0.0013095749, 0.10810679, 1.9142354, 619, 0
302000, 0.03995735, 0.028408812, 0.0013078761, 0.1081473, 1.916642, 619, 0
303000, 0.039529294, 0.03354911, 0.0013154926, 0.10818917, 1.9177046, 617, 0
304000, 0.0399532, 0.03404211, 0.0013091295, 0.108248316, 1.9171731, 618, 0
305000, 0.040109742, 0.025852716, 0.001309348, 0.10828641, 1.9200778, 617, 0
306000, 0.03965609, 0.030755782, 0.0013138042, 0.108325444, 1.9205518, 619, 0
307000, 0.040438592, 0.030084249, 0.0013092703, 0.10837628, 1.9214492, 619, 0
308000, 0.040148634, 0.035162013, 0.0013223608, 0.10840183, 1.9237136, 618, 0
309000, 0.040078547, 0.028195146, 0.0013227683, 0.10845998, 1.9258928, 618, 0
310000, 0.04033769, 0.028816491, 0.0013255746, 0.108504534, 1.926905, 618, 0
311000, 0.0399257, 0.030363373, 0.0013251848, 0.10857032, 1.9282374, 619, 0
