gamesPlayed,averageTDError,weightDelta
220000, 0.036073536, 0.8768433
221000, 0.037475817, 0.588309
222000, 0.037723023, 0.15578431
223000, 0.039716914, 0.9624422
224000, 0.03789602, 0.55317324
225000, 0.036997944, 1.3654791
226000, 0.03801628, 0.15087019
227000, 0.038329445, 1.2537677
228000, 0.03731915, 1.2238365
229000, 0.03756562, 0.42590868
230000, 0.03810208, 0.6744809
231000, 0.038729124, 0.39226583
232000, 0.037349164, 0.99889845
233000, 0.03663007, 0.42928562
234000, 0.037356246, 1.2698482
235000, 0.03821604, 0.68890435
236000, 0.037318073, 0.2689191
237000, 0.036906693, 0.6033943
238000, 0.03702445, 1.1885613
239000, 0.03692008, 0.19587934
240000, 0.035830017, 0.14874798
241000, 0.035494287, 1.0914489
242000, 0.03668626, 0.78188473
243000, 0.03790806, 0.4206111
244000, 0.035751462, 0.28877065
245000, 0.03630091, 0.5441684
246000, 0.037334755, 0.38697913
247000, 0.03769387, 2.3871574
248000, 0.035156686, 0.38199222
249000, 0.035236552, 1.451708
250000, 0.035808068, 0.16426514
251000, 0.037144795, 0.46642366
252000, 0.03631089, 1.1456991
253000, 0.034888778, 1.0455726
254000, 0.03564338, 1.0823615
255000, 0.036596715, 0.4366445
256000, 0.037462782, 1.1312782
257000, 0.034676686, 1.2483463
258000, 0.035328988, 0.550936
259000, 0.03632291, 0.7733158
260000, 0.036496278, 1.123287
261000, 0.03596252, 0.15546775
262000, 0.03631292, 1.1925247
263000, 0.035606377, 0.44272453
264000, 0.035488144, 0.6034221
265000, 0.034447983, 0.6644929
266000, 0.035428345, 0.21792905
267000, 0.035796706, 1.3528992
268000, 0.038172435, 1.8970975
269000, 0.035525605, 2.5958395
270000, 0.0368102, 1.0101298
271000, 0.036391377, 0.6424003
272000, 0.03621583, 2.3396497
273000, 0.035843052, 1.3464987
274000, 0.036067933, 0.6961533
275000, 0.034222327, 1.368352
276000, 0.03704161, 1.0968615
277000, 0.036308862, 0.5350514
278000, 0.036417868, 1.6318145
279000, 0.035705946, 2.1517367
280000, 0.037025668, 0.39269045
281000, 0.036586866, 1.5970316
282000, 0.03734261, 1.9678335
283000, 0.035839893, 1.5712296
284000, 0.03589463, 0.99241483
285000, 0.03575913, 1.1211731
286000, 0.03622638, 0.1612419
287000, 0.03734024, 0.7823101
288000, 0.036403444, 1.1462245
289000, 0.036844485, 2.2939014
290000, 0.03713282, 0.3910739
291000, 0.036999017, 0.124701925
292000, 0.03686262, 0.9282471
293000, 0.037482064, 0.38272217
294000, 0.037165742, 1.0009551
295000, 0.038296618, 0.5976584
296000, 0.03719803, 1.2231581
297000, 0.038233507, 0.3661158
298000, 0.037952505, 0.8004392
299000, 0.03894505, 0.64350134
300000, 0.03734086, 0.2025183
301000, 0.03768038, 0.8469881
302000, 0.038812544, 0.36373714
303000, 0.03749541, 1.5305861
304000, 0.039056398, 1.6376805
305000, 0.038004607, 0.9469923
306000, 0.037586316, 2.4946325
307000, 0.03842899, 0.4759117
308000, 0.037815053, 1.0393502
309000, 0.03721343, 0.76044136
310000, 0.037534866, 1.4694192
311000, 0.038355354, 0.7350606
312000, 0.03893807, 0.5528527
313000, 0.03821433, 0.16972314
314000, 0.038465157, 2.5543911
315000, 0.038173728, 1.8353897
316000, 0.03857232, 0.6030226
317000, 0.03815666, 0.39036033
318000, 0.03928024, 1.566762
319000, 0.037794475, 1.6372597
320000, 0.037546456, 2.4846003
321000, 0.03813006, 1.9514037
322000, 0.03877507, 1.278147
323000, 0.03776507, 0.7181968
324000, 0.038917318, 1.4369549
325000, 0.036805935, 1.8965199
326000, 0.04036243, 1.3537211
