gamesPlayed,averageTDError,weightDelta
343000, 0.015137325, 0.085360125
344000, 0.017117817, 0.08853975
345000, 0.01792335, 0.18622497
346000, 0.018619092, 0.21411848
347000, 0.01825768, 0.20385998
348000, 0.016908793, 0.37380752
349000, 0.018702354, 0.37352088
350000, 0.018455416, 0.21146652
351000, 0.016190123, 0.26049718
352000, 0.01678909, 0.4148961
353000, 0.017395262, 0.1768735
354000, 0.021726806, 0.63823694
355000, 0.013496291, 0.29154417
356000, 0.014848545, 0.15423757
357000, 0.018260323, 0.19618759
358000, 0.020127475, 0.16817084
359000, 0.0183884, 0.050773818
360000, 0.015652215, 0.048488498
361000, 0.015585695, 0.49558786
362000, 0.018198958, 0.34450218
363000, 0.019423544, 0.18397446
364000, 0.018953566, 0.2437858
365000, 0.020667579, 0.3538892
366000, 0.018990232, 0.29991242
367000, 0.02360075, 0.4315864
368000, 0.016638525, 0.115844004
369000, 0.018804949, 0.2197338
370000, 0.020788813, 0.09211281
371000, 0.0176547, 0.09946914
372000, 0.020670991, 0.23625393
373000, 0.021475228, 0.20765269
374000, 0.019576417, 0.5655605
375000, 0.02098399, 0.37038836
376000, 0.022593617, 0.16636364
377000, 0.018825032, 0.08412748
378000, 0.019494252, 0.35532314
379000, 0.022630753, 0.3199399
380000, 0.020153107, 0.33721936
381000, 0.018126827, 0.34350762
382000, 0.019263212, 0.06212666
383000, 0.019683044, 0.11497034
384000, 0.019132767, 0.21043682
385000, 0.015071166, 0.17663428
386000, 0.022803655, 0.1030931
387000, 0.021433735, 0.08148158
388000, 0.019704914, 0.09555617
389000, 0.018788887, 0.14765798
390000, 0.020524848, 0.3054603
391000, 0.020898197, 0.17236483
392000, 0.018093985, 0.043304082
393000, 0.015265772, 0.03796385
394000, 0.02127326, 0.20465909
395000, 0.02095669, 0.55824614
396000, 0.021399256, 0.46086365
397000, 0.014130105, 0.013599839
398000, 0.016070392, 0.02409351
399000, 0.0164597, 0.35829896
400000, 0.020946229, 0.3985149
