gamesPlayed,averageTDError,weightDelta
210000, 0.038231358, 0.30756336
211000, 0.040982407, 1.0645365
212000, 0.041216087, 0.43773478
213000, 0.04031652, 0.660562
214000, 0.040883884, 0.26006192
215000, 0.040477157, 0.39628428
216000, 0.040531274, 0.5735283
217000, 0.040741228, 1.8528454
218000, 0.039324537, 1.2946149
219000, 0.03741369, 0.15700006
220000, 0.037255052, 0.911639
221000, 0.040147655, 0.6205773
222000, 0.040673077, 1.2846525
223000, 0.04166808, 1.6099465
224000, 0.040800553, 0.36564067
225000, 0.03710825, 0.20526278
226000, 0.038237724, 0.6307863
227000, 0.036470734, 0.42090222
228000, 0.04099251, 1.1250014
229000, 0.03979017, 1.46631
230000, 0.037242427, 0.7305868
231000, 0.037341375, 1.0784411
232000, 0.036928732, 0.70870155
233000, 0.03446707, 0.6783336
234000, 0.0369859, 0.8918119
235000, 0.034621302, 1.8443041
236000, 0.036260106, 0.48769483
237000, 0.04008396, 0.9717951
238000, 0.03914285, 1.3682736
239000, 0.039541677, 0.9561131
240000, 0.04009585, 0.6411996
241000, 0.040329143, 0.21626322
242000, 0.03916034, 0.37188974
243000, 0.03988179, 2.272474
244000, 0.03629021, 1.3005509
245000, 0.038123503, 0.64954895
246000, 0.039115887, 0.43389657
247000, 0.0347817, 0.15192333
248000, 0.035624225, 0.20104241
249000, 0.037919674, 1.9207803
250000, 0.037111387, 0.39684567
251000, 0.04033354, 1.9059579
252000, 0.038635977, 2.4532301
253000, 0.03730903, 1.9542793
254000, 0.03819635, 0.7170717
255000, 0.038482808, 0.11761053
256000, 0.04045739, 1.0585155
257000, 0.036840152, 0.33979505
258000, 0.037886728, 2.175747
259000, 0.037145913, 0.24643771
260000, 0.038994297, 0.73950064
261000, 0.03807852, 1.1859672
262000, 0.03887507, 0.4709122
263000, 0.041093007, 1.1353943
264000, 0.040174864, 1.2418909
265000, 0.03857421, 2.4139407
266000, 0.037479594, 1.8526509
267000, 0.037599638, 0.11829208
268000, 0.03682684, 0.36591497
269000, 0.037047543, 1.4385833
270000, 0.0353449, 1.8412006
271000, 0.038068544, 1.5857972
272000, 0.037864313, 0.21096893
273000, 0.038521275, 1.8382747
274000, 0.03765423, 2.1859772
275000, 0.037733737, 1.2095753
276000, 0.038104333, 0.5644307
277000, 0.03698914, 0.7982178
278000, 0.0377943, 1.3963223
279000, 0.039089207, 2.0068903
280000, 0.038266275, 0.57187414
281000, 0.036883377, 0.36319974
282000, 0.03583877, 0.54683787
283000, 0.03687393, 1.2602097
284000, 0.037698936, 2.6809306
285000, 0.03912552, 1.3024427
286000, 0.03648101, 0.118340395
287000, 0.037562728, 0.43897867
288000, 0.035661347, 1.4168819
289000, 0.03650147, 0.58723193
290000, 0.03732634, 0.9599556
291000, 0.036367305, 1.0278988
292000, 0.034598026, 0.61939085
293000, 0.03494349, 0.9585403
294000, 0.03444576, 0.6184877
295000, 0.03373289, 1.2776532
296000, 0.034004636, 0.14215234
297000, 0.035619516, 0.18154559
298000, 0.034851864, 1.1338878
299000, 0.034644444, 0.14478472
300000, 0.035736624, 0.20840052
301000, 0.03465204, 3.1006174
302000, 0.0347393, 3.0405262
303000, 0.034896776, 0.14655562
304000, 0.035260588, 1.2444631
305000, 0.034460783, 1.0994792
306000, 0.03603019, 3.1162388
307000, 0.037008032, 0.16749956
308000, 0.036403827, 0.6204348
309000, 0.036802564, 0.21862075
310000, 0.034685157, 2.3679583
311000, 0.03370316, 2.0268471
312000, 0.037016988, 1.1763996
313000, 0.036490116, 0.79272497
314000, 0.03800176, 0.37085274
315000, 0.037110858, 3.7778513
316000, 0.03913904, 3.540876
317000, 0.037198495, 0.7568953
318000, 0.03805195, 0.28507084
319000, 0.03862728, 0.29517186
320000, 0.03739966, 2.2770183
321000, 0.036675822, 0.9934171
322000, 0.036809012, 0.5692708
323000, 0.037637416, 0.8275574
324000, 0.034955177, 1.2895122
325000, 0.03740057, 1.1866374
326000, 0.03540527, 2.748222
327000, 0.036734, 0.20574684
328000, 0.037090793, 0.22053334
329000, 0.036549594, 2.2462401
330000, 0.036576975, 0.9624793
